input_artist_name,candidate_rank,matched_name,mbid,musicbrainz_country,type,disambiguation,score,match_status,notes,source_name,source_wikidata_id,source_origin_country,source_birth_place,source_current_residence,source_wiki_url
Ignacy Jan Paderewski,5,Maciej Paderewski,c30148ea-0fec-469e-8b45-235ba9e1294f,PL,Person,,33,candidate,Returned by MusicBrainz search.,Ignacy Jan Paderewski,Q191957,Ukraine,Kurilivka,Warsaw,https://en.wikipedia.org/wiki/Ignacy_Jan_Paderewski
Ignacy Jan Paderewski,6,Ignaz Friedman,9960842c-c605-4f53-bb12-a7f4d3707b60,PL,Person,Polish pianist and composer,33,candidate,Returned by MusicBrainz search.,Ignacy Jan Paderewski,Q191957,Ukraine,Kurilivka,Warsaw,https://en.wikipedia.org/wiki/Ignacy_Jan_Paderewski
Ignacy Jan Paderewski,7,Jan Arnald,b0500d9e-bd80-48f2-bd5c-523961e6cbfc,SE,Person,Swedish writer,32,candidate,Returned by MusicBrainz search.,Ignacy Jan Paderewski,Q191957,Ukraine,Kurilivka,Warsaw,https://en.wikipedia.org/wiki/Ignacy_Jan_Paderewski
Ignacy Jan Paderewski,8,Ignacy Stefanowicz,7d95511c-b5b0-4ff9-b0b4-daa4307265dd,,Person,violinist,31,candidate,Returned by MusicBrainz search.,Ignacy Jan Paderewski,Q191957,Ukraine,Kurilivka,Warsaw,https://en.wikipedia.org/wiki/Ignacy_Jan_Paderewski
Ignacy Jan Paderewski,9,Ignacy Dygas,b287fb10-7e28-47ed-a3bf-1cd326624240,,,,31,candidate,Returned by MusicBrainz search.,Ignacy Jan Paderewski,Q191957,Ukraine,Kurilivka,Warsaw,https://en.wikipedia.org/wiki/Ignacy_Jan_Paderewski
Ignacy Jan Paderewski,10,Ignacy Kołsutowie,12f71207-5522-4523-98ed-8420afeaa6f1,,Person,,31,candidate,Returned by MusicBrainz search.,Ignacy Jan Paderewski,Q191957,Ukraine,Kurilivka,Warsaw,https://en.wikipedia.org/wiki/Ignacy_Jan_Paderewski
Julia Sanina,1,Юлія Саніна,f5c9401a-2fbb-4c85-a8f1-6a2c56276769,UA,Person,,100,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,2,Julia Fischer,3b233373-1701-45f2-87e0-91096106fe36,DE,Person,voice actress,46,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,3,Julia Nachtmann,d18fd116-dfcd-433e-896a-5b720b06f1d9,DE,Person,,44,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,4,Julia Fordham,4cedbd59-60f8-4a0e-9b81-346220311123,GB,Person,,42,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,5,Julia Boehme,e91bdc9c-64f3-47ef-8b2f-ee4dde07eb7a,DE,Person,"author of ""(Meine Freundin) Conni""",42,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,6,Julia,b5fd3736-e59c-4e0f-ac3c-e0cfd39bfb28,AT,Group,Austrian band,41,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,7,Julia Michaels,4757df70-6c3e-46b8-99c0-a68644595c9a,US,Person,,41,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,8,Julia Holter,45610c1f-41a4-44f1-9da6-227510073ffc,US,Person,,40,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,9,"Julia, Julia",9d95e121-76be-4abf-9727-314b5470d718,,Person,solo project of the Coathangers' Julia Kugel,40,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Julia Sanina,10,Julia Lee,7bda2ee0-b0bc-4a1e-acb0-154a8e80f747,US,Person,,40,candidate,Returned by MusicBrainz search.,Julia Sanina,Q21573827,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Julia_Sanina
Ani Lorak,1,Ани Лорак,29ec65e9-0dcf-4dfa-9155-7f13cef07335,RU,Person,,100,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,2,Ani DiFranco,a7bdc71f-697a-45d9-92b2-a01fbbe50272,US,Person,,64,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,3,ANI,4ff534dc-6c13-4b3c-8489-c5724a610fcc,FI,Person,Finnish pop singer,56,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,4,ANI,ba1b49ac-7c1f-4bb8-b31d-e16b4f61b512,,,Canadian darkwave,56,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,5,ani,31b17499-318f-4ca6-ba3e-c0946ba3ccf5,,Person,onoken,56,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,6,Ani,43712efc-8b3f-479a-bc69-eab78d52d14a,US,Person,house vocalist Laura Gavoor,56,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,7,Ani,155c61a6-50b1-4f80-9a1a-13eda420474e,,Person,swiss rapper,55,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,8,Ani,91eaac92-975a-4a3a-932c-85c022478bfc,,Person,synth-pop producer George Kazaklis,55,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,9,ANI,14f3b448-ef80-4b8f-9383-fdbac38653a6,JP,Person,スチャダラパー,55,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Ani Lorak,10,A.N.I.,ccf9da7f-d4f4-4dba-bab2-27cb9de9d629,,Person,Techno DJ and producer,55,candidate,Returned by MusicBrainz search.,Ani Lorak,Q237081,Ukraine,Kitsman,Russia,https://en.wikipedia.org/wiki/Ani_Lorak
Tayanna,1,TAYANNA,8fbc8613-30f3-4cfe-a766-701a9449c34b,UA,Person,,100,candidate,Returned by MusicBrainz search.,Tayanna,Q28826885,Ukraine,Chernivtsi,Ukraine,https://en.wikipedia.org/wiki/Tayanna
Sviatoslav Richter,1,Святослав Рихтер,2014bfbb-c65d-45dc-9973-35bead3833fa,RU,Person,pianist,100,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,2,Max Richter,509f20b2-5df3-4aec-9bbc-002131fb3f99,GB,Person,German pianist and score composer,49,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,3,Richter,bffd43c2-bb1e-4dbd-a134-adaf3879de0d,DE,Person,German rapper Michael Richter,46,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,4,Karl Richter,e01ebec7-98c5-450a-bf67-5650f8b4eff0,DE,Person,conductor/ choir master/ organist/ harpsichordist,46,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,5,Sviatoslav Luther,94e58c30-ca83-42a4-90aa-e0cb534e4b6c,RU,Person,conductor,45,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,6,Sviatoslav Moroz,d0e6518b-ed57-4b2c-9ee9-a0a205dad044,RU,Person,violinist,45,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,7,Sviatoslav Lips,99336bf0-c6b5-43be-bef6-9060e24de66a,RU,Person,pianist,45,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,8,Sviatoslav Poloudine,86bcc24f-6eb4-4bf6-a780-9c6f4782ba3f,AR,Person,,45,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,9,Richter,4360dd23-8678-4592-a54d-314e1e3a139b,AR,Group,Argentina,42,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Sviatoslav Richter,10,Richter,27b00185-63d2-41ee-b192-36bbbbabc1a6,,Group,"electro-pop, produced by Lizz Andrykew",42,candidate,Returned by MusicBrainz search.,Sviatoslav Richter,Q124890,Ukraine,Zhytomyr,Russia,https://en.wikipedia.org/wiki/Sviatoslav_Richter
Natasha Korolyova,1,Наташа Королёва,bfb00581-3cf1-4c17-9bb4-2173940d1084,RU,Person,,100,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,2,Natasha Bedingfield,8b477559-946e-4ef2-9fe1-446cff8fdd79,GB,Person,,61,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,3,Bat for Lashes,10000730-525f-4ed5-aaa8-92888f060f5f,GB,Person,,58,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,4,Natasha,4f145a24-669d-48fd-b157-44ad3f79b87e,,Person,blues singer/guitarist Natasha Turner,56,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,5,Екатерина Королёва,4b973c17-49a7-4d04-9f6c-ee904ef33f31,RU,Person,,56,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,6,Natasha,6ed12111-9153-4a6f-b1b9-d7d25fee98e6,,Person,Kid singer for Discomagic Records,56,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,7,Natasha St‐Pier,75433c64-f96a-4454-9b62-2005fe59acbc,CA,Person,,56,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,8,Natasha,721031ce-ff39-4fbc-9c90-14a4ef413763,,Person,Italo-house singer with Mig 29,56,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,9,Natasha,df105571-65cb-4824-80c5-ae5ba0ca13ab,US,Person,US R&B singer Natasha Bradley,55,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
Natasha Korolyova,10,Natasha,40ac4a27-0790-4975-aeee-fd37718c1d02,,Person,hi-NRG/euro house singer Natasha Alexandrovna,55,candidate,Returned by MusicBrainz search.,Natasha Korolyova,Q1076041,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Natasha_Korolyova
David Oistrakh,1,Давид Фёдорович Ойстрах,67d957a2-8dc8-4036-bb2e-c00946f6cac3,SU,Person,violinist,100,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,2,David Oistrakh String Quartet,aff0c986-7382-4938-b8c3-932b0b54c0ca,RU,Group,,85,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,3,David Bowie,5441c29d-3602-4898-b1a1-b77fa23b8e50,,Person,English singer‐songwriter,56,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,4,David Nathan,6c959a76-808e-4a5c-b479-e076ff0d7ae7,DE,Person,German voice actor and reciter,56,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,5,Valery Oistrakh,b4a7dadd-aca2-4f3f-903b-76d595a88e40,,Person,violinist,52,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,6,David Arnold,b753584a-3664-46f8-bb84-f6deed133c80,GB,Person,English score composer,50,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,7,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,,49,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,8,Игорь Ойстрах,f68018f5-24d4-4b23-ab17-747d9e8e9cce,UA,Person,violinist,49,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,9,Terry Pratchett,44f85621-f8db-45dd-93de-e9f069d28d7d,,Person,,48,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
David Oistrakh,10,Igor Oistrakh Trio,73c85b88-dc10-442d-a16f-e30406a4fad7,SU,Group,,47,candidate,Returned by MusicBrainz search.,David Oistrakh,Q47120,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/David_Oistrakh
Iryna Bilyk,1,Ірина Білик,2744b6f6-2455-4808-85e7-4ecb79ca1e30,UA,Person,,100,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,2,BILYK,22259972-d213-44f5-bbf7-86f286e1002a,,Person,,82,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,3,Matt Bilyk,22ac04df-5a1b-4358-95f2-a80aa2751ac4,,Person,Jazz/big band trombonist,71,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,4,Iryna Gintova,2d7c00a4-1b49-4df3-9554-0126d722260b,,Person,,65,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,5,Iryna Orlova,0444f969-8387-47d1-a382-47e85bd1cee2,,Person,,65,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,6,Iryna Starodub,2d0a9974-aa13-4537-9b47-30da23dc0abf,UA,Person,Ukrainian pianist,65,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,7,Iryna Martynova,e8a48749-2ff7-46ed-805a-f6e59cb25c13,CH,Person,,65,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,8,Iryna Slokov,b49d8329-a645-4495-a7a6-4a9caf91e287,,Person,,64,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,9,Miss Iryna,66d7f9f4-3277-4482-8c35-f9d51a6ddf97,,,,64,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Iryna Bilyk,10,Iryna Muha,4c9558e3-b6f8-41a5-be7b-35c57a11de04,,Person,,64,candidate,Returned by MusicBrainz search.,Iryna Bilyk,Q2662849,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Iryna_Bilyk
Verka Serduchka,1,Верка Сердючка,10f87b54-0e95-4268-9857-e2660367c305,UA,Character,,100,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,2,Верка,ea9cc304-fff6-4c9c-9e61-63400eaf5776,,Group,,43,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,3,Verka Tsoneva Dimitrova,81edce4b-0ee2-42af-943c-2294ba1c4d34,BG,Person,,43,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,4,Karl Verkade,5d9fbf7d-cd82-4cfd-a12f-671d9969d49a,,Person,,29,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,5,Unverkalt,28c5d828-1b4e-4a22-9d0d-7a84c4498d63,,Group,,29,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,6,OverKast,094e3d1e-1cd0-41eb-b996-1f76ed8352a9,,Group,,28,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,7,Willemijn Verkaik,24cd1988-60cf-4c4f-8d68-c0bc0cb27577,NL,Person,,28,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,8,Sjaak Verkade,e56c66cc-3960-47c2-a9e6-5da949b6d718,NL,Person,,28,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,9,Lúðrasveit verkalýðsins,574341b5-076c-48e4-88fa-44ce91446318,IS,Group,,28,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Verka Serduchka,10,Vilém Veverka,50bc7fdd-e5b0-44f3-981a-6a2399cf401c,CZ,Person,oboist,28,candidate,Returned by MusicBrainz search.,Verka Serduchka,Q275875,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Verka_Serduchka
Lyudmila Gurchenko,1,Людмила Гурченко,3729211b-ed61-429c-9017-c785aa4e1154,SU,Person,,100,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,2,Igor Gurchenko,bbaf8cd1-e641-4c4d-93a6-68ea551a81a3,,Person,"aka Hyperhate, the_maaaigs",56,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,3,Lyudmila Malian,0c29503f-2600-4d1e-a615-604609c5034f,,Person,,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,4,Lyudmila Lakisova,2f64985b-1473-465a-ab3c-7b943a696c4d,,Person,pianist,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,5,Lyudmila Kerekesha,9441c43c-100b-4908-a0a8-402f2a7ce863,,Person,,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,6,Lyudmila Hadzhieva,664ce8f3-d48e-4dc8-8a20-cbb5e14c980b,,Person,,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,7,Lyudmila Kanunnikova,1e18f295-a48a-4431-88d8-ce49ecda7921,,Person,Russian mezzo-soprano,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,8,Lyudmila Mikhailova,dcff8383-075b-41f2-8209-eb4bc8738fa2,,Person,Soprano,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,9,Lyudmila Kojourina,cf62436b-9992-4052-904a-c33be585f48a,,Person,designer,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Lyudmila Gurchenko,10,Lyudmila Korabelnikova,376c300f-ab02-4efd-b5cb-d2504fbbf3d5,,Person,,51,candidate,Returned by MusicBrainz search.,Lyudmila Gurchenko,Q68537,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Lyudmila_Gurchenko
Karol Szymanowski,1,Karol Szymanowski,e04ef24e-b64e-4ca5-a479-b6bc79042ff5,PL,Person,Polish composer,100,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
Karol Szymanowski,2,Szymanowski Quartet,138ffc3d-89b6-4c4e-aa31-220a3ef68f84,PL,Group,,37,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
Karol Szymanowski,3,Tina Karol,81fdd079-7d05-4ba4-8577-9500df6a8c4c,UA,Person,,37,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
Karol Szymanowski,4,Feliks Szymanowski,862a8374-88a8-45aa-a79e-a5985a0ea8c4,PL,Person,,36,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
Karol Szymanowski,5,KAROL G,de22adae-f8ac-414f-b653-b0162611bd60,CO,Person,Colombian singer,35,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
Karol Szymanowski,6,Karol,d8bab62a-09b8-4aa1-b65a-a4877dba6179,,,,35,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
Karol Szymanowski,7,Karol,84319614-55b6-42a4-b785-73a4d1927617,DE,Person,German singer,34,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
Karol Szymanowski,8,Karol Duchoň,1bc8f3ab-f171-4f63-9935-c2c402efef4b,SK,Person,Slovak vocalist,33,candidate,Returned by MusicBrainz search.,Karol Szymanowski,Q295400,Ukraine,Tymoshivka,Zakopane,https://en.wikipedia.org/wiki/Karol_Szymanowski
